county,precinct,office,district,candidate,party,votes
Ottawa,"Blendon Township, Precinct 1B",Secretary of State,,Jocelyn Benson,DEM,132,84,216
Ottawa,"Blendon Township, Precinct 1B",Secretary of State,,Kristina Elaine Karamo,REP,727,230,957
Ottawa,"Blendon Township, Precinct 1B",Secretary of State,,Gregory Scott Stempfle,LIB,5,2,7
Ottawa,"Blendon Township, Precinct 1B",Secretary of State,,Christine C. Schwartz,UST,3,2,5
Ottawa,"Blendon Township, Precinct 1B",Secretary of State,,Larry James Hutchinson Jr.,GRE,1,0,1
Ottawa,"Blendon Township, Precinct 1B",Secretary of State,,Cast Votes:,,868,318,1186
Ottawa,"Blendon Township, Precinct 1B",Secretary of State,,Undervotes:,,5,1,6
Ottawa,"Blendon Township, Precinct 1B",Secretary of State,,Overvotes:,,0,0,0
Ottawa,"Blendon Township, Precinct 1B",Secretary of State,,Rejected write-in votes:,,0,0,0
Ottawa,"Blendon Township, Precinct 1B",Secretary of State,,Unresolved write-in votes:,,0,0,0
Ottawa,"Blendon Township, Precinct 1B",Attorney General,,Dana Nessel,DEM,105,80,185
Ottawa,"Blendon Township, Precinct 1B",Attorney General,,Matthew DePerno,REP,746,231,977
Ottawa,"Blendon Township, Precinct 1B",Attorney General,,Joseph W. McHugh Jr.,LIB,11,3,14
Ottawa,"Blendon Township, Precinct 1B",Attorney General,,Gerald T. Van Sickle,UST,3,2,5
Ottawa,"Blendon Township, Precinct 1B",Attorney General,,Cast Votes:,,865,316,1181
Ottawa,"Blendon Township, Precinct 1B",Attorney General,,Undervotes:,,8,3,11
Ottawa,"Blendon Township, Precinct 1B",Attorney General,,Overvotes:,,0,0,0
Ottawa,"Blendon Township, Precinct 1B",Attorney General,,Rejected write-in votes:,,0,0,0
Ottawa,"Blendon Township, Precinct 1B",Attorney General,,Unresolved write-in votes:,,0,0,0
Ottawa,"Blendon Township, Precinct 1B",U.S. House,,Joseph Alfonso,DEM,69,67,136
Ottawa,"Blendon Township, Precinct 1B",U.S. House,,Bill Huizenga,REP,785,245,1030
Ottawa,"Blendon Township, Precinct 1B",U.S. House,,Lorence Wenke,LIB,6,1,7
Ottawa,"Blendon Township, Precinct 1B",U.S. House,,Curtis Michael Clark,UST,5,0,5
Ottawa,"Blendon Township, Precinct 1B",U.S. House,,Cast Votes:,,865,313,1178
Ottawa,"Blendon Township, Precinct 1B",U.S. House,,Undervotes:,,8,5,13
Ottawa,"Blendon Township, Precinct 1B",U.S. House,,Overvotes:,,0,0,0
Ottawa,"Blendon Township, Precinct 1B",U.S. House,,Rejected write-in votes:,,0,1,1
Ottawa,"Blendon Township, Precinct 1B",U.S. House,,Unresolved write-in votes:,,0,0,0
