county,precinct,office,district,candidate,party,election_day,absentee,total
Ottawa,"Blendon Township, Precinct 3B",Secretary of State,,Jocelyn Benson,DEM,15,17,32
Ottawa,"Blendon Township, Precinct 3B",Secretary of State,,Kristina Elaine Karamo,REP,87,33,120
Ottawa,"Blendon Township, Precinct 3B",Secretary of State,,Gregory Scott Stempfle,LIB,0,1,1
Ottawa,"Blendon Township, Precinct 3B",Secretary of State,,Christine C. Schwartz,UST,0,0,0
Ottawa,"Blendon Township, Precinct 3B",Secretary of State,,Larry James Hutchinson Jr.,GRE,0,0,0
Ottawa,"Blendon Township, Precinct 3B",Secretary of State,,Cast Votes:,,102,51,153
Ottawa,"Blendon Township, Precinct 3B",Secretary of State,,Undervotes:,,2,1,3
Ottawa,"Blendon Township, Precinct 3B",Secretary of State,,Overvotes:,,0,0,0
Ottawa,"Blendon Township, Precinct 3B",Secretary of State,,Rejected write-in votes:,,0,0,0
Ottawa,"Blendon Township, Precinct 3B",Secretary of State,,Unresolved write-in votes:,,0,0,0
Ottawa,"Blendon Township, Precinct 3B",Attorney General,,Dana Nessel,DEM,16,18,34
Ottawa,"Blendon Township, Precinct 3B",Attorney General,,Matthew DePerno,REP,88,30,118
Ottawa,"Blendon Township, Precinct 3B",Attorney General,,Joseph W. McHugh Jr.,LIB,0,3,3
Ottawa,"Blendon Township, Precinct 3B",Attorney General,,Gerald T. Van Sickle,UST,0,0,0
Ottawa,"Blendon Township, Precinct 3B",Attorney General,,Cast Votes:,,104,51,155
Ottawa,"Blendon Township, Precinct 3B",Attorney General,,Undervotes:,,0,1,1
Ottawa,"Blendon Township, Precinct 3B",Attorney General,,Overvotes:,,0,0,0
Ottawa,"Blendon Township, Precinct 3B",Attorney General,,Rejected write-in votes:,,0,0,0
Ottawa,"Blendon Township, Precinct 3B",Attorney General,,Unresolved write-in votes:,,0,0,0
Ottawa,"Blendon Township, Precinct 3B",U.S. House,,Joseph Alfonso,DEM,15,18,33
Ottawa,"Blendon Township, Precinct 3B",U.S. House,,Bill Huizenga,REP,89,32,121
Ottawa,"Blendon Township, Precinct 3B",U.S. House,,Lorence Wenke,LIB,0,2,2
Ottawa,"Blendon Township, Precinct 3B",U.S. House,,Curtis Michael Clark,UST,0,0,0
Ottawa,"Blendon Township, Precinct 3B",U.S. House,,Cast Votes:,,104,52,156
Ottawa,"Blendon Township, Precinct 3B",U.S. House,,Undervotes:,,0,0,0
Ottawa,"Blendon Township, Precinct 3B",U.S. House,,Overvotes:,,0,0,0
Ottawa,"Blendon Township, Precinct 3B",U.S. House,,Rejected write-in votes:,,0,0,0
Ottawa,"Blendon Township, Precinct 3B",U.S. House,,Unresolved write-in votes:,,0,0,0
