county,precinct,office,district,candidate,party,votes
Ottawa,"Park Township, Precinct 8",Secretary of State,,Jocelyn Benson,DEM,176,169,345
Ottawa,"Park Township, Precinct 8",Secretary of State,,Kristina Elaine Karamo,REP,260,161,421
Ottawa,"Park Township, Precinct 8",Secretary of State,,Gregory Scott Stempfle,LIB,12,3,15
Ottawa,"Park Township, Precinct 8",Secretary of State,,Christine C. Schwartz,UST,4,2,6
Ottawa,"Park Township, Precinct 8",Secretary of State,,Larry James Hutchinson Jr.,GRE,4,0,4
Ottawa,"Park Township, Precinct 8",Secretary of State,,Cast Votes:,,456,335,791
Ottawa,"Park Township, Precinct 8",Secretary of State,,Undervotes:,,5,2,7
Ottawa,"Park Township, Precinct 8",Secretary of State,,Overvotes:,,1,0,1
Ottawa,"Park Township, Precinct 8",Secretary of State,,Rejected write-in votes:,,0,0,0
Ottawa,"Park Township, Precinct 8",Secretary of State,,Unresolved write-in votes:,,0,0,0
Ottawa,"Park Township, Precinct 8",Attorney General,,Dana Nessel,DEM,169,165,334
Ottawa,"Park Township, Precinct 8",Attorney General,,Matthew DePerno,REP,268,161,429
Ottawa,"Park Township, Precinct 8",Attorney General,,Joseph W. McHugh Jr.,LIB,13,3,16
Ottawa,"Park Township, Precinct 8",Attorney General,,Gerald T. Van Sickle,UST,3,3,6
Ottawa,"Park Township, Precinct 8",Attorney General,,Cast Votes:,,453,332,785
Ottawa,"Park Township, Precinct 8",Attorney General,,Undervotes:,,9,5,14
Ottawa,"Park Township, Precinct 8",Attorney General,,Overvotes:,,0,0,0
Ottawa,"Park Township, Precinct 8",Attorney General,,Rejected write-in votes:,,0,0,0
Ottawa,"Park Township, Precinct 8",Attorney General,,Unresolved write-in votes:,,0,0,0
Ottawa,"Park Township, Precinct 8",U.S. House,,Joseph Alfonso,DEM,147,145,292
Ottawa,"Park Township, Precinct 8",U.S. House,,Bill Huizenga,REP,291,179,470
Ottawa,"Park Township, Precinct 8",U.S. House,,Lorence Wenke,LIB,10,4,14
Ottawa,"Park Township, Precinct 8",U.S. House,,Curtis Michael Clark,UST,4,4,8
Ottawa,"Park Township, Precinct 8",U.S. House,,Cast Votes:,,452,332,784
Ottawa,"Park Township, Precinct 8",U.S. House,,Undervotes:,,9,5,14
Ottawa,"Park Township, Precinct 8",U.S. House,,Overvotes:,,0,0,0
Ottawa,"Park Township, Precinct 8",U.S. House,,Rejected write-in votes:,,1,0,1
Ottawa,"Park Township, Precinct 8",U.S. House,,Unresolved write-in votes:,,0,0,0
