county,precinct,office,district,candidate,party,election_day,absentee,total
Ottawa,"Jamestown Charter Township, Precinct 1B",Secretary of State,,Jocelyn Benson,DEM,233,205,438
Ottawa,"Jamestown Charter Township, Precinct 1B",Secretary of State,,Kristina Elaine Karamo,REP,891,302,1193
Ottawa,"Jamestown Charter Township, Precinct 1B",Secretary of State,,Gregory Scott Stempfle,LIB,10,2,12
Ottawa,"Jamestown Charter Township, Precinct 1B",Secretary of State,,Christine C. Schwartz,UST,2,1,3
Ottawa,"Jamestown Charter Township, Precinct 1B",Secretary of State,,Larry James Hutchinson Jr.,GRE,3,2,5
Ottawa,"Jamestown Charter Township, Precinct 1B",Secretary of State,,Cast Votes:,,1139,512,1651
Ottawa,"Jamestown Charter Township, Precinct 1B",Secretary of State,,Undervotes:,,27,7,34
Ottawa,"Jamestown Charter Township, Precinct 1B",Secretary of State,,Overvotes:,,1,0,1
Ottawa,"Jamestown Charter Township, Precinct 1B",Secretary of State,,Rejected write-in votes:,,1,0,1
Ottawa,"Jamestown Charter Township, Precinct 1B",Secretary of State,,Unresolved write-in votes:,,0,0,0
Ottawa,"Jamestown Charter Township, Precinct 1B",Attorney General,,Dana Nessel,DEM,202,180,382
Ottawa,"Jamestown Charter Township, Precinct 1B",Attorney General,,Matthew DePerno,REP,909,319,1228
Ottawa,"Jamestown Charter Township, Precinct 1B",Attorney General,,Joseph W. McHugh Jr.,LIB,18,8,26
Ottawa,"Jamestown Charter Township, Precinct 1B",Attorney General,,Gerald T. Van Sickle,UST,4,0,4
Ottawa,"Jamestown Charter Township, Precinct 1B",Attorney General,,Cast Votes:,,1133,507,1640
Ottawa,"Jamestown Charter Township, Precinct 1B",Attorney General,,Undervotes:,,33,12,45
Ottawa,"Jamestown Charter Township, Precinct 1B",Attorney General,,Overvotes:,,0,0,0
Ottawa,"Jamestown Charter Township, Precinct 1B",Attorney General,,Rejected write-in votes:,,2,0,2
Ottawa,"Jamestown Charter Township, Precinct 1B",Attorney General,,Unresolved write-in votes:,,0,0,0
Ottawa,"Jamestown Charter Township, Precinct 1B",U.S. House,,Joseph Alfonso,DEM,165,140,305
Ottawa,"Jamestown Charter Township, Precinct 1B",U.S. House,,Bill Huizenga,REP,958,351,1309
Ottawa,"Jamestown Charter Township, Precinct 1B",U.S. House,,Lorence Wenke,LIB,13,11,24
Ottawa,"Jamestown Charter Township, Precinct 1B",U.S. House,,Curtis Michael Clark,UST,7,3,10
Ottawa,"Jamestown Charter Township, Precinct 1B",U.S. House,,Cast Votes:,,1143,505,1648
Ottawa,"Jamestown Charter Township, Precinct 1B",U.S. House,,Undervotes:,,23,14,37
Ottawa,"Jamestown Charter Township, Precinct 1B",U.S. House,,Overvotes:,,1,0,1
Ottawa,"Jamestown Charter Township, Precinct 1B",U.S. House,,Rejected write-in votes:,,1,0,1
Ottawa,"Jamestown Charter Township, Precinct 1B",U.S. House,,Unresolved write-in votes:,,0,0,0
