x,y,text
20.016,91.29899999999998,State Senator 31st District - Vote for not more than 1
20.016,73.44299999999998,Choice
179.856,73.44299999999998,Party
218.592,73.44299999999998,Election Day Voting
326.016,73.44299999999998,Absentee Voting
476.64,73.44299999999998,Total
20.016,163.26999999999998,Kim S. Nagy
179.856,163.26999999999998,DEM
249.552,163.26999999999998,324
275.832,163.26999999999998,42.02%
344.016,163.26999999999998,321
370.296,163.26999999999998,51.11%
445.68,163.26999999999998,645
471.96,163.26999999999998,46.10%
20.016,147.42999999999995,Roger Victory
179.856,147.42999999999995,REP
249.552,147.42999999999995,423
275.832,147.42999999999995,54.86%
344.016,147.42999999999995,299
370.296,147.42999999999995,47.61%
445.68,147.42999999999995,722
471.96,147.42999999999995,51.61%
20.016,131.58999999999992,Jessica L. Fox
179.856,131.58999999999992,LIB
253.872,131.58999999999992,24
280.152,131.58999999999992,3.11%
352.656,131.58999999999992,8
374.616,131.58999999999992,1.27%
450.0,131.58999999999992,32
476.28,131.58999999999992,2.29%
170.424,113.87799999999993,Cast Votes:
249.552,113.87799999999993,771
271.584,113.87799999999993,100.00%
344.016,113.87799999999993,628
366.048,113.87799999999993,100.00%
439.632,113.87799999999993,1399
467.712,113.87799999999993,100.00%
166.68,92.27799999999996,Undervotes:
253.872,92.27799999999996,24
352.656,92.27799999999996,9
450.0,92.27799999999996,33
171.576,77.58999999999997,Overvotes:
258.192,77.58999999999997,0
352.656,77.58999999999997,1
454.32,77.58999999999997,1
126.792,63.19,Rejected write-in votes:
258.192,63.19,0
352.656,63.19,0
454.32,63.19,0
117.216,48.789999999999964,Unresolved write-in votes:
258.192,48.789999999999964,0
352.656,48.789999999999964,0
454.32,48.789999999999964,0
20.016,-89.13300000000004,Representative in State Legislature 88th District - Vote for not more than 1
20.016,-106.98900000000003,Choice
179.856,-106.98900000000003,Party
218.592,-106.98900000000003,Election Day Voting
326.016,-106.98900000000003,Absentee Voting
476.64,-106.98900000000003,Total
20.016,-17.090000000000032,Christine Baker
179.856,-17.090000000000032,DEM
249.552,-17.090000000000032,317
275.832,-17.090000000000032,41.12%
344.016,-17.090000000000032,320
370.296,-17.090000000000032,51.20%
445.68,-17.090000000000032,637
471.96,-17.090000000000032,45.63%
20.016,-32.93000000000001,Greg VanWoerkom
179.856,-32.93000000000001,REP
249.552,-32.93000000000001,438
275.832,-32.93000000000001,56.81%
344.016,-32.93000000000001,303
370.296,-32.93000000000001,48.48%
445.68,-32.93000000000001,741
471.96,-32.93000000000001,53.08%
20.016,-48.77000000000004,Marv Bolthouse
179.856,-48.77000000000004,LIB
253.872,-48.77000000000004,16
280.152,-48.77000000000004,2.08%
352.656,-48.77000000000004,2
374.616,-48.77000000000004,0.32%
450.0,-48.77000000000004,18
476.28,-48.77000000000004,1.29%
170.424,-66.48200000000003,Cast Votes:
249.552,-66.48200000000003,771
271.584,-66.48200000000003,100.00%
344.016,-66.48200000000003,625
366.048,-66.48200000000003,100.00%
439.632,-66.48200000000003,1396
467.712,-66.48200000000003,100.00%
166.68,-88.08200000000005,Undervotes:
253.872,-88.08200000000005,24
348.336,-88.08200000000005,13
450.0,-88.08200000000005,37
171.576,-102.77000000000004,Overvotes:
258.192,-102.77000000000004,0
352.656,-102.77000000000004,0
454.32,-102.77000000000004,0
126.792,-117.17000000000002,Rejected write-in votes:
258.192,-117.17000000000002,0
352.656,-117.17000000000002,0
454.32,-117.17000000000002,0
117.216,-131.57000000000005,Unresolved write-in votes:
258.192,-131.57000000000005,0
352.656,-131.57000000000005,0
454.32,-131.57000000000005,0
20.016,116.57100000000003,"Spring Lake Township, Precinct 1"
408.888,221.30200000000002,"1,433 of 2,305 registered voters = 62.17%"
520.056,237.53099999999995,Official Results
524.016,218.73900000000003,Registered Voters
491.328,309.06999999999994,147273 of 227765 = 64.66%
516.24,186.69899999999996,Precincts Reporting
512.928,277.03,134 of 134 = 100.00%
246.384,228.17099999999994,"Ottawa County, Michigan"
265.464,296.90199999999993,"November 8, 2022"
283.248,268.966,11/8/2022
287.712,252.54999999999995,Page 1168
22.032,237.53099999999995,Precinct Report
22.032,297.62199999999996,Official Results
20.016,264.35799999999995,Run Time
20.016,249.95799999999997,Run Date
136.944,264.35799999999995,2:27 PM
124.704,249.95799999999997,11/23/2022
