x,y,text
20.016,91.29899999999998,State Senator 31st District - Vote for not more than 1
20.016,73.44299999999998,Choice
179.856,73.44299999999998,Party
218.592,73.44299999999998,Election Day Voting
326.016,73.44299999999998,Absentee Voting
476.64,73.44299999999998,Total
20.016,163.34199999999998,Kim S. Nagy
179.856,163.34199999999998,DEM
249.552,163.34199999999998,215
275.832,163.34199999999998,28.48%
344.016,163.34199999999998,148
370.296,163.34199999999998,33.26%
445.68,163.34199999999998,363
471.96,163.34199999999998,30.25%
20.016,147.50199999999995,Roger Victory
179.856,147.50199999999995,REP
249.552,147.50199999999995,526
275.832,147.50199999999995,69.67%
344.016,147.50199999999995,295
370.296,147.50199999999995,66.29%
445.68,147.50199999999995,821
471.96,147.50199999999995,68.42%
20.016,131.66199999999992,Jessica L. Fox
179.856,131.66199999999992,LIB
253.872,131.66199999999992,14
280.152,131.66199999999992,1.85%
352.656,131.66199999999992,2
374.616,131.66199999999992,0.45%
450.0,131.66199999999992,16
476.28,131.66199999999992,1.33%
170.424,113.94999999999993,Cast Votes:
249.552,113.94999999999993,755
271.584,113.94999999999993,100.00%
344.016,113.94999999999993,445
366.048,113.94999999999993,100.00%
439.632,113.94999999999993,1200
467.712,113.94999999999993,100.00%
166.68,92.34999999999997,Undervotes:
253.872,92.34999999999997,20
352.656,92.34999999999997,9
450.0,92.34999999999997,29
171.576,77.66199999999998,Overvotes:
258.192,77.66199999999998,0
352.656,77.66199999999998,0
454.32,77.66199999999998,0
126.792,63.262,Rejected write-in votes:
258.192,63.262,1
352.656,63.262,1
454.32,63.262,2
117.216,48.861999999999966,Unresolved write-in votes:
258.192,48.861999999999966,0
352.656,48.861999999999966,0
454.32,48.861999999999966,0
20.016,-89.13300000000004,Representative in State Legislature 85th District - Vote for not more than 1
20.016,-106.98900000000003,Choice
179.856,-106.98900000000003,Party
218.592,-106.98900000000003,Election Day Voting
326.016,-106.98900000000003,Absentee Voting
476.64,-106.98900000000003,Total
20.016,-17.090000000000032,Todd Avery
179.856,-17.090000000000032,DEM
249.552,-17.090000000000032,221
275.832,-17.090000000000032,29.39%
344.016,-17.090000000000032,151
370.296,-17.090000000000032,34.24%
445.68,-17.090000000000032,372
471.96,-17.090000000000032,31.18%
20.016,-32.93000000000001,Bradley Slagh
179.856,-32.93000000000001,REP
249.552,-32.93000000000001,515
275.832,-32.93000000000001,68.48%
344.016,-32.93000000000001,284
370.296,-32.93000000000001,64.40%
445.68,-32.93000000000001,799
471.96,-32.93000000000001,66.97%
20.016,-48.77000000000004,Greg Parlmer II
179.856,-48.77000000000004,LIB
253.872,-48.77000000000004,16
280.152,-48.77000000000004,2.13%
352.656,-48.77000000000004,6
374.616,-48.77000000000004,1.36%
450.0,-48.77000000000004,22
476.28,-48.77000000000004,1.84%
170.424,-66.48200000000003,Cast Votes:
249.552,-66.48200000000003,752
271.584,-66.48200000000003,100.00%
344.016,-66.48200000000003,441
366.048,-66.48200000000003,100.00%
439.632,-66.48200000000003,1193
467.712,-66.48200000000003,100.00%
166.68,-88.08200000000005,Undervotes:
253.872,-88.08200000000005,23
348.336,-88.08200000000005,13
450.0,-88.08200000000005,36
171.576,-102.77000000000004,Overvotes:
258.192,-102.77000000000004,0
352.656,-102.77000000000004,0
454.32,-102.77000000000004,0
126.792,-117.17000000000002,Rejected write-in votes:
258.192,-117.17000000000002,1
352.656,-117.17000000000002,1
454.32,-117.17000000000002,2
117.216,-131.57000000000005,Unresolved write-in votes:
258.192,-131.57000000000005,0
352.656,-131.57000000000005,0
454.32,-131.57000000000005,0
20.016,116.57100000000003,"City of Hudsonville, Ward 1, Precinct 1"
408.888,221.30200000000002,"1,231 of 2,151 registered voters = 57.23%"
520.056,237.53099999999995,Official Results
524.016,218.73900000000003,Registered Voters
491.328,309.06999999999994,147273 of 227765 = 64.66%
516.24,186.69899999999996,Precincts Reporting
512.928,277.03,134 of 134 = 100.00%
246.384,228.17099999999994,"Ottawa County, Michigan"
265.464,296.90199999999993,"November 8, 2022"
283.248,268.966,11/8/2022
289.872,252.54999999999995,Page 366
22.032,237.53099999999995,Precinct Report
22.032,297.62199999999996,Official Results
20.016,264.35799999999995,Run Time
20.016,249.95799999999997,Run Date
136.944,264.35799999999995,2:27 PM
124.704,249.95799999999997,11/23/2022
