x,y,text
20.016,91.29899999999998,Secretary of State - Vote for not more than 1
20.016,73.44299999999998,Choice
179.856,73.44299999999998,Party
218.592,73.44299999999998,Election Day Voting
326.016,73.44299999999998,Absentee Voting
476.64,73.44299999999998,Total
20.016,163.34199999999998,Jocelyn Benson
179.856,163.34199999999998,DEM
249.552,163.34199999999998,396
275.832,163.34199999999998,55.31%
344.016,163.34199999999998,601
370.296,163.34199999999998,75.31%
445.68,163.34199999999998,997
471.96,163.34199999999998,65.85%
20.016,147.50199999999995,Kristina Elaine Karamo
179.856,147.50199999999995,REP
249.552,147.50199999999995,308
275.832,147.50199999999995,43.02%
344.016,147.50199999999995,193
370.296,147.50199999999995,24.19%
445.68,147.50199999999995,501
471.96,147.50199999999995,33.09%
20.016,131.66199999999992,Gregory Scott Stempfle
179.856,131.66199999999992,LIB
258.192,131.66199999999992,9
280.152,131.66199999999992,1.26%
352.656,131.66199999999992,2
374.616,131.66199999999992,0.25%
450.0,131.66199999999992,11
476.28,131.66199999999992,0.73%
20.016,115.822,Christine C. Schwartz
179.856,115.822,UST
258.192,115.822,2
280.152,115.822,0.28%
352.656,115.822,1
374.616,115.822,0.13%
454.32,115.822,3
476.28,115.822,0.20%
20.016,99.98199999999997,Larry James Hutchinson Jr.
179.856,99.98199999999997,GRE
258.192,99.98199999999997,1
280.152,99.98199999999997,0.14%
352.656,99.98199999999997,1
374.616,99.98199999999997,0.13%
454.32,99.98199999999997,2
476.28,99.98199999999997,0.13%
170.424,82.26999999999998,Cast Votes:
249.552,82.26999999999998,716
271.584,82.26999999999998,100.00%
344.016,82.26999999999998,798
366.048,82.26999999999998,100.00%
439.632,82.26999999999998,1514
467.712,82.26999999999998,100.00%
166.68,60.66999999999996,Undervotes:
253.872,60.66999999999996,12
352.656,60.66999999999996,7
450.0,60.66999999999996,19
171.576,45.98199999999997,Overvotes:
258.192,45.98199999999997,0
352.656,45.98199999999997,0
454.32,45.98199999999997,0
126.792,31.581999999999994,Rejected write-in votes:
258.192,31.581999999999994,0
352.656,31.581999999999994,0
454.32,31.581999999999994,0
117.216,17.18199999999996,Unresolved write-in votes:
258.192,17.18199999999996,0
352.656,17.18199999999996,0
454.32,17.18199999999996,0
20.016,-120.81300000000005,Attorney General - Vote for not more than 1
20.016,-138.66900000000004,Choice
179.856,-138.66900000000004,Party
218.592,-138.66900000000004,Election Day Voting
326.016,-138.66900000000004,Absentee Voting
476.64,-138.66900000000004,Total
20.016,-48.77000000000004,Dana Nessel
179.856,-48.77000000000004,DEM
249.552,-48.77000000000004,369
275.832,-48.77000000000004,52.34%
344.016,-48.77000000000004,581
370.296,-48.77000000000004,72.99%
445.68,-48.77000000000004,950
471.96,-48.77000000000004,63.29%
20.016,-64.61000000000001,Matthew DePerno
179.856,-64.61000000000001,REP
249.552,-64.61000000000001,322
275.832,-64.61000000000001,45.67%
344.016,-64.61000000000001,205
370.296,-64.61000000000001,25.75%
445.68,-64.61000000000001,527
471.96,-64.61000000000001,35.11%
20.016,-80.45000000000005,Joseph W. McHugh Jr.
179.856,-80.45000000000005,LIB
253.872,-80.45000000000005,13
280.152,-80.45000000000005,1.84%
352.656,-80.45000000000005,8
374.616,-80.45000000000005,1.01%
450.0,-80.45000000000005,21
476.28,-80.45000000000005,1.40%
20.016,-96.29000000000002,Gerald T. Van Sickle
179.856,-96.29000000000002,UST
258.192,-96.29000000000002,1
280.152,-96.29000000000002,0.14%
352.656,-96.29000000000002,2
374.616,-96.29000000000002,0.25%
454.32,-96.29000000000002,3
476.28,-96.29000000000002,0.20%
170.424,-114.00200000000001,Cast Votes:
249.552,-114.00200000000001,705
271.584,-114.00200000000001,100.00%
344.016,-114.00200000000001,796
366.048,-114.00200000000001,100.00%
439.632,-114.00200000000001,1501
467.712,-114.00200000000001,100.00%
166.68,-135.60200000000003,Undervotes:
253.872,-135.60200000000003,23
352.656,-135.60200000000003,9
450.0,-135.60200000000003,32
171.576,-150.29000000000002,Overvotes:
258.192,-150.29000000000002,0
352.656,-150.29000000000002,0
454.32,-150.29000000000002,0
126.792,-164.69000000000003,Rejected write-in votes:
258.192,-164.69000000000003,0
352.656,-164.69000000000003,0
454.32,-164.69000000000003,0
117.216,-179.09000000000003,Unresolved write-in votes:
258.192,-179.09000000000003,0
352.656,-179.09000000000003,0
454.32,-179.09000000000003,0
20.016,-317.01300000000003,Representative in Congress 3rd District - Vote for not more than 1
20.016,-334.869,Choice
179.856,-334.869,Party
218.592,-334.869,Election Day Voting
326.016,-334.869,Absentee Voting
476.64,-334.869,Total
20.016,-245.04200000000003,Hillary Scholten
179.856,-245.04200000000003,DEM
249.552,-245.04200000000003,381
275.832,-245.04200000000003,53.66%
344.016,-245.04200000000003,561
370.296,-245.04200000000003,71.46%
445.68,-245.04200000000003,942
471.96,-245.04200000000003,63.01%
20.016,-260.88200000000006,John Gibbs
179.856,-260.88200000000006,REP
249.552,-260.88200000000006,314
275.832,-260.88200000000006,44.23%
344.016,-260.88200000000006,207
370.296,-260.88200000000006,26.37%
445.68,-260.88200000000006,521
471.96,-260.88200000000006,34.85%
20.016,-276.72200000000004,Jamie Lewis
179.856,-276.72200000000004,LIB
253.872,-276.72200000000004,10
280.152,-276.72200000000004,1.41%
348.336,-276.72200000000004,15
374.616,-276.72200000000004,1.91%
450.0,-276.72200000000004,25
476.28,-276.72200000000004,1.67%
20.016,-292.562,Louis Palus
179.856,-292.562,WC
258.192,-292.562,5
280.152,-292.562,0.70%
352.656,-292.562,2
374.616,-292.562,0.25%
454.32,-292.562,7
476.28,-292.562,0.47%
170.424,-310.274,Cast Votes:
249.552,-310.274,710
271.584,-310.274,100.00%
344.016,-310.274,785
366.048,-310.274,100.00%
439.632,-310.274,1495
467.712,-310.274,100.00%
166.68,-331.874,Undervotes:
253.872,-331.874,18
348.336,-331.874,20
450.0,-331.874,38
171.576,-346.562,Overvotes:
258.192,-346.562,0
352.656,-346.562,0
454.32,-346.562,0
