x,y,text
20.016,91.29899999999998,State Senator 30th District - Vote for not more than 1
20.016,73.44299999999998,Choice
179.856,73.44299999999998,Party
218.592,73.44299999999998,Election Day Voting
326.016,73.44299999999998,Absentee Voting
476.64,73.44299999999998,Total
20.016,163.34199999999998,David LaGrand
179.856,163.34199999999998,DEM
249.552,163.34199999999998,188
275.832,163.34199999999998,25.34%
344.016,163.34199999999998,189
370.296,163.34199999999998,52.35%
445.68,163.34199999999998,377
471.96,163.34199999999998,34.18%
20.016,147.50199999999995,Mark Huizenga
179.856,147.50199999999995,REP
249.552,147.50199999999995,532
275.832,147.50199999999995,71.70%
344.016,147.50199999999995,161
370.296,147.50199999999995,44.60%
445.68,147.50199999999995,693
471.96,147.50199999999995,62.83%
20.016,131.66199999999992,Theodore Petzold
179.856,131.66199999999992,LIB
253.872,131.66199999999992,22
280.152,131.66199999999992,2.96%
348.336,131.66199999999992,11
374.616,131.66199999999992,3.05%
450.0,131.66199999999992,33
476.28,131.66199999999992,2.99%
170.424,113.94999999999993,Cast Votes:
249.552,113.94999999999993,742
271.584,113.94999999999993,100.00%
344.016,113.94999999999993,361
366.048,113.94999999999993,100.00%
439.632,113.94999999999993,1103
467.712,113.94999999999993,100.00%
166.68,92.34999999999997,Undervotes:
253.872,92.34999999999997,19
352.656,92.34999999999997,6
450.0,92.34999999999997,25
171.576,77.66199999999998,Overvotes:
258.192,77.66199999999998,1
352.656,77.66199999999998,0
454.32,77.66199999999998,1
126.792,63.262,Rejected write-in votes:
258.192,63.262,1
352.656,63.262,0
454.32,63.262,1
117.216,48.861999999999966,Unresolved write-in votes:
258.192,48.861999999999966,0
352.656,48.861999999999966,0
454.32,48.861999999999966,0
20.016,-89.13300000000004,Representative in State Legislature 89th District - Vote for not more than 1
20.016,-106.98900000000003,Choice
179.856,-106.98900000000003,Party
218.592,-106.98900000000003,Election Day Voting
326.016,-106.98900000000003,Absentee Voting
476.64,-106.98900000000003,Total
20.016,-17.090000000000032,Sharon McConnon
179.856,-17.090000000000032,DEM
249.552,-17.090000000000032,182
275.832,-17.090000000000032,24.69%
344.016,-17.090000000000032,179
370.296,-17.090000000000032,50.42%
445.68,-17.090000000000032,361
471.96,-17.090000000000032,33.06%
20.016,-32.93000000000001,Luke Meerman
179.856,-32.93000000000001,REP
249.552,-32.93000000000001,555
275.832,-32.93000000000001,75.31%
344.016,-32.93000000000001,176
370.296,-32.93000000000001,49.58%
445.68,-32.93000000000001,731
471.96,-32.93000000000001,66.94%
170.424,-50.64200000000005,Cast Votes:
249.552,-50.64200000000005,737
271.584,-50.64200000000005,100.00%
344.016,-50.64200000000005,355
366.048,-50.64200000000005,100.00%
439.632,-50.64200000000005,1092
467.712,-50.64200000000005,100.00%
166.68,-72.24200000000002,Undervotes:
253.872,-72.24200000000002,25
348.336,-72.24200000000002,11
450.0,-72.24200000000002,36
171.576,-86.93,Overvotes:
258.192,-86.93,0
352.656,-86.93,0
454.32,-86.93,0
126.792,-101.33000000000004,Rejected write-in votes:
258.192,-101.33000000000004,1
352.656,-101.33000000000004,1
454.32,-101.33000000000004,2
117.216,-115.73000000000002,Unresolved write-in votes:
258.192,-115.73000000000002,0
352.656,-115.73000000000002,0
454.32,-115.73000000000002,0
20.016,-253.65300000000002,Member of the State Board of Education - Vote for not more than 2
20.016,-271.509,Choice
179.856,-271.509,Party
218.592,-271.509,Election Day Voting
326.016,-271.509,Absentee Voting
476.64,-271.509,Total
20.016,-181.68200000000002,Pamela Pugh
179.856,-181.68200000000002,DEM
249.552,-181.68200000000002,196
275.832,-181.68200000000002,14.13%
344.016,-181.68200000000002,187
370.296,-181.68200000000002,27.42%
445.68,-181.68200000000002,383
471.96,-181.68200000000002,18.51%
20.016,-197.52200000000002,Mitchell Robinson
179.856,-197.52200000000002,DEM
249.552,-197.52200000000002,193
275.832,-197.52200000000002,13.91%
344.016,-197.52200000000002,182
370.296,-197.52200000000002,26.69%
445.68,-197.52200000000002,375
471.96,-197.52200000000002,18.12%
20.016,-213.36200000000002,Tamara D. Carlone
179.856,-213.36200000000002,REP
249.552,-213.36200000000002,463
275.832,-213.36200000000002,33.38%
344.016,-213.36200000000002,147
370.296,-213.36200000000002,21.55%
445.68,-213.36200000000002,610
471.96,-213.36200000000002,29.48%
20.016,-229.20200000000003,Linda Lee Tarver
179.856,-229.20200000000003,REP
249.552,-229.20200000000003,462
275.832,-229.20200000000003,33.31%
344.016,-229.20200000000003,143
370.296,-229.20200000000003,20.97%
445.68,-229.20200000000003,605
471.96,-229.20200000000003,29.24%
20.016,-245.04200000000003,Donna Gundle-Krieg
179.856,-245.04200000000003,LIB
253.872,-245.04200000000003,16
280.152,-245.04200000000003,1.15%
352.656,-245.04200000000003,7
374.616,-245.04200000000003,1.03%
450.0,-245.04200000000003,23
476.28,-245.04200000000003,1.11%
20.016,-260.88200000000006,Bill Hall
179.856,-260.88200000000006,LIB
253.872,-260.88200000000006,26
280.152,-260.88200000000006,1.87%
352.656,-260.88200000000006,5
374.616,-260.88200000000006,0.73%
450.0,-260.88200000000006,31
476.28,-260.88200000000006,1.50%
20.016,-276.72200000000004,Ethan Hobson
179.856,-276.72200000000004,UST
258.192,-276.72200000000004,8
280.152,-276.72200000000004,0.58%
352.656,-276.72200000000004,3
374.616,-276.72200000000004,0.44%
450.0,-276.72200000000004,11
476.28,-276.72200000000004,0.53%
20.016,-292.562,Mary Anne Hering
179.856,-292.562,WC
253.872,-292.562,23
280.152,-292.562,1.66%
352.656,-292.562,8
374.616,-292.562,1.17%
450.0,-292.562,31
476.28,-292.562,1.50%
170.424,-310.274,Cast Votes:
243.504,-310.274,1387
271.584,-310.274,100.00%
344.016,-310.274,682
366.048,-310.274,100.00%
439.632,-310.274,2069
467.712,-310.274,100.00%
166.68,-331.874,Undervotes:
249.552,-331.874,138
348.336,-331.874,51
445.68,-331.874,189
171.576,-346.562,Overvotes:
258.192,-346.562,0
352.656,-346.562,0
454.32,-346.562,0
126.792,-360.96200000000005,Rejected write-in votes:
258.192,-360.96200000000005,1
352.656,-360.96200000000005,1
454.32,-360.96200000000005,2
117.216,-375.362,Unresolved write-in votes:
258.192,-375.362,0
352.656,-375.362,0
454.32,-375.362,0
20.016,116.57100000000003,"City of Coopersville, Precinct 2"
408.888,221.30200000000002,"1,130 of 1,720 registered voters = 65.70%"
520.056,237.53099999999995,Official Results
524.016,218.73900000000003,Registered Voters
491.328,309.06999999999994,147273 of 227765 = 64.66%
516.24,186.69899999999996,Precincts Reporting
512.928,277.03,134 of 134 = 100.00%
246.384,228.17099999999994,"Ottawa County, Michigan"
265.464,296.90199999999993,"November 8, 2022"
283.248,268.966,11/8/2022
289.872,252.54999999999995,Page 180
22.032,237.53099999999995,Precinct Report
22.032,297.62199999999996,Official Results
20.016,264.35799999999995,Run Time
20.016,249.95799999999997,Run Date
136.944,264.35799999999995,2:27 PM
124.704,249.95799999999997,11/23/2022
