county,precinct,office,district,candidate,party,election_day,absentee,total
Ottawa,"Georgetown Charter Township, Precinct 16",Straight Party,,Democratic,DEM,146,160,306
Ottawa,"Georgetown Charter Township, Precinct 16",Straight Party,,Republican,REP,441,203,644
Ottawa,"Georgetown Charter Township, Precinct 16",Straight Party,,Libertarian,LIB,3,1,4
Ottawa,"Georgetown Charter Township, Precinct 16",Straight Party,,U.S. Taxpayers,UST,0,1,1
Ottawa,"Georgetown Charter Township, Precinct 16",Straight Party,,Working Class,WC,0,0,0
Ottawa,"Georgetown Charter Township, Precinct 16",Straight Party,,Green,GRE,0,0,0
Ottawa,"Georgetown Charter Township, Precinct 16",Straight Party,,Natural Law,NAL,0,0,0
Ottawa,"Georgetown Charter Township, Precinct 16",Straight Party,,Cast Votes,,590,365,955
Ottawa,"Georgetown Charter Township, Precinct 16",Straight Party,,Undervotes,,388,192,580
Ottawa,"Georgetown Charter Township, Precinct 16",Straight Party,,Overvotes,,0,0,0
Ottawa,"Georgetown Charter Township, Precinct 16",Straight Party,,Rejected,,0,0,0
Ottawa,"Georgetown Charter Township, Precinct 16",Straight Party,,Unresolved,,0,0,0
