county,precinct,office,district,candidate,party,election_day,absentee,total
Ottawa,"Georgetown Charter Township, Precinct 1A",Straight Party,,Democratic,DEM,3,4,7
Ottawa,"Georgetown Charter Township, Precinct 1A",Straight Party,,Republican,REP,1,1,2
Ottawa,"Georgetown Charter Township, Precinct 1A",Straight Party,,Libertarian,LIB,1,0,1
Ottawa,"Georgetown Charter Township, Precinct 1A",Straight Party,,U.S. Taxpayers,UST,0,0,0
Ottawa,"Georgetown Charter Township, Precinct 1A",Straight Party,,Working Class,WC,0,0,0
Ottawa,"Georgetown Charter Township, Precinct 1A",Straight Party,,Green,GRE,0,0,0
Ottawa,"Georgetown Charter Township, Precinct 1A",Straight Party,,Natural Law,NAL,0,0,0
Ottawa,"Georgetown Charter Township, Precinct 1A",Straight Party,,Cast Votes:,,5,5,10
Ottawa,"Georgetown Charter Township, Precinct 1A",Straight Party,,Undervotes:,,3,2,5
Ottawa,"Georgetown Charter Township, Precinct 1A",Straight Party,,Overvotes:,,0,0,0
Ottawa,"Georgetown Charter Township, Precinct 1A",Straight Party,,Rejected write-in votes:,,0,0,0
Ottawa,"Georgetown Charter Township, Precinct 1A",Straight Party,,Unresolved write-in votes:,,0,0,0
