county,precinct,office,district,candidate,party,election_day,absentee,total
Ottawa,"Georgetown Charter Township, Precinct 8",Straight Party,,Democratic,DEM,101,110,211
Ottawa,"Georgetown Charter Township, Precinct 8",Straight Party,,Republican,REP,495,163,658
Ottawa,"Georgetown Charter Township, Precinct 8",Straight Party,,Libertarian,LIB,4,0,4
Ottawa,"Georgetown Charter Township, Precinct 8",Straight Party,,U.S. Taxpayers,UST,0,0,0
Ottawa,"Georgetown Charter Township, Precinct 8",Straight Party,,Working Class,WC,0,1,1
Ottawa,"Georgetown Charter Township, Precinct 8",Straight Party,,Green,GRE,0,1,1
Ottawa,"Georgetown Charter Township, Precinct 8",Straight Party,,Natural Law,NAL,1,0,1
Ottawa,"Georgetown Charter Township, Precinct 8",Straight Party,,Cast Votes,,601,275,876
Ottawa,"Georgetown Charter Township, Precinct 8",Straight Party,,Undervotes,,545,190,735
Ottawa,"Georgetown Charter Township, Precinct 8",Straight Party,,Overvotes,,0,0,0
Ottawa,"Georgetown Charter Township, Precinct 8",Straight Party,,Rejected,,0,0,0
Ottawa,"Georgetown Charter Township, Precinct 8",Straight Party,,Unresolved,,0,0,0
