county,precinct,office,district,candidate,party,election_day,absentee,total
Ottawa,"Spring Lake Township, Precinct 6B",Straight Party,,Democratic,DEM,1,2,3
Ottawa,"Spring Lake Township, Precinct 6B",Straight Party,,Republican,REP,1,2,3
Ottawa,"Spring Lake Township, Precinct 6B",Straight Party,,Libertarian,LIB,0,0,0
Ottawa,"Spring Lake Township, Precinct 6B",Straight Party,,U.S. Taxpayers,UST,0,0,0
Ottawa,"Spring Lake Township, Precinct 6B",Straight Party,,Working Class,WC,0,0,0
Ottawa,"Spring Lake Township, Precinct 6B",Straight Party,,Green,GRE,0,0,0
Ottawa,"Spring Lake Township, Precinct 6B",Straight Party,,Natural Law,NAL,0,0,0
Ottawa,"Spring Lake Township, Precinct 6B",Straight Party,,Cast Votes,,2,4,6
Ottawa,"Spring Lake Township, Precinct 6B",Straight Party,,Undervotes,,2,1,3
Ottawa,"Spring Lake Township, Precinct 6B",Straight Party,,Overvotes,,0,0,0
Ottawa,"Spring Lake Township, Precinct 6B",Straight Party,,Rejected,,0,0,0
Ottawa,"Spring Lake Township, Precinct 6B",Straight Party,,Unresolved,,0,0,0
