county,precinct,office,district,candidate,party,election_day,absentee,total
Ottawa,"City of Hudsonville, Ward 3, Precinct 1",Governor,,Gretchen Whitmer Garlin D. Gilchrist II,DEM,216,205,421
Ottawa,"City of Hudsonville, Ward 3, Precinct 1",Governor,,Tudor M. Dixon Shane Hernandez,REP,795,370,1165
Ottawa,"City of Hudsonville, Ward 3, Precinct 1",Governor,,Mary Buzuma Brian Ellison,LIB,13,3,16
Ottawa,"City of Hudsonville, Ward 3, Precinct 1",Governor,,Donna Brandenburg Mellissa Carone,UST,2,0,2
Ottawa,"City of Hudsonville, Ward 3, Precinct 1",Governor,,Kevin Hogan Destiny Clayton,GRE,1,2,3
Ottawa,"City of Hudsonville, Ward 3, Precinct 1",Governor,,Daryl M. Simpson Doug Dern,NAL,0,0,0
Ottawa,"City of Hudsonville, Ward 3, Precinct 1",Governor,,Bob Scott (W),,0,0,0
Ottawa,"City of Hudsonville, Ward 3, Precinct 1",Governor,,Elizabeth Ann Adkisson (W),,0,0,0
Ottawa,"City of Hudsonville, Ward 3, Precinct 1",Governor,,Ervin Joseph Lamie (W),,0,0,0
Ottawa,"City of Hudsonville, Ward 3, Precinct 1",Governor,,Eugene Rosell Hunt Jr. (W),,0,0,0
Ottawa,"City of Hudsonville, Ward 3, Precinct 1",Governor,,Evan S. Space (W),,0,0,0
Ottawa,"City of Hudsonville, Ward 3, Precinct 1",Governor,,Joseph Irving (W),,0,0,0
Ottawa,"City of Hudsonville, Ward 3, Precinct 1",Governor,,Joseph Michael Hunt (W),,0,0,0
Ottawa,"City of Hudsonville, Ward 3, Precinct 1",Governor,,Joyce Priscilla Gipson (W),,0,0,0
Ottawa,"City of Hudsonville, Ward 3, Precinct 1",Governor,,Justin Paul Blackburn (W),,0,0,0
Ottawa,"City of Hudsonville, Ward 3, Precinct 1",Governor,,Michael David Kelley (W),,0,0,0
Ottawa,"City of Hudsonville, Ward 3, Precinct 1",Governor,,Michael Ray Deck (W),,0,0,0
Ottawa,"City of Hudsonville, Ward 3, Precinct 1",Governor,,Cast Votes,,1027,580,1607
Ottawa,"City of Hudsonville, Ward 3, Precinct 1",Governor,,Undervotes,,4,5,9
Ottawa,"City of Hudsonville, Ward 3, Precinct 1",Governor,,Overvotes,,0,0,0
Ottawa,"City of Hudsonville, Ward 3, Precinct 1",Governor,,Rejected,,1,0,1
Ottawa,"City of Hudsonville, Ward 3, Precinct 1",Governor,,Unresolved,,0,0,0
