county,precinct,office,district,candidate,party,election_day,absentee,total
Ottawa,"City of Holland, Ward 1, Precinct 2",Governor,,Gretchen Whitmer Garlin D. Gilchrist II,DEM,193,140,333
Ottawa,"City of Holland, Ward 1, Precinct 2",Governor,,Tudor M. Dixon Shane Hernandez,REP,211,74,285
Ottawa,"City of Holland, Ward 1, Precinct 2",Governor,,Mary Buzuma Brian Ellison,LIB,7,1,8
Ottawa,"City of Holland, Ward 1, Precinct 2",Governor,,Donna Brandenburg Mellissa Carone,UST,2,3,5
Ottawa,"City of Holland, Ward 1, Precinct 2",Governor,,Kevin Hogan Destiny Clayton,GRE,1,1,2
Ottawa,"City of Holland, Ward 1, Precinct 2",Governor,,Daryl M. Simpson Doug Dern,NAL,0,1,1
Ottawa,"City of Holland, Ward 1, Precinct 2",Governor,,Bob Scott (W),,0,0,0
Ottawa,"City of Holland, Ward 1, Precinct 2",Governor,,Elizabeth Ann Adkisson (W),,0,0,0
Ottawa,"City of Holland, Ward 1, Precinct 2",Governor,,Ervin Joseph Lamie (W),,0,0,0
Ottawa,"City of Holland, Ward 1, Precinct 2",Governor,,Eugene Rosell Hunt Jr. (W),,0,0,0
Ottawa,"City of Holland, Ward 1, Precinct 2",Governor,,Evan S. Space (W),,0,0,0
Ottawa,"City of Holland, Ward 1, Precinct 2",Governor,,Joseph Irving (W),,0,0,0
Ottawa,"City of Holland, Ward 1, Precinct 2",Governor,,Joseph Michael Hunt (W),,0,0,0
Ottawa,"City of Holland, Ward 1, Precinct 2",Governor,,Joyce Priscilla Gipson (W),,0,0,0
Ottawa,"City of Holland, Ward 1, Precinct 2",Governor,,Justin Paul Blackburn (W),,0,0,0
Ottawa,"City of Holland, Ward 1, Precinct 2",Governor,,Michael David Kelley (W),,0,0,0
Ottawa,"City of Holland, Ward 1, Precinct 2",Governor,,Michael Ray Deck (W),,0,0,0
Ottawa,"City of Holland, Ward 1, Precinct 2",Governor,,Cast Votes,,414,220,634
Ottawa,"City of Holland, Ward 1, Precinct 2",Governor,,Undervotes,,4,2,6
Ottawa,"City of Holland, Ward 1, Precinct 2",Governor,,Overvotes,,0,0,0
Ottawa,"City of Holland, Ward 1, Precinct 2",Governor,,Rejected,,0,0,0
Ottawa,"City of Holland, Ward 1, Precinct 2",Governor,,Unresolved,,0,0,0
