county,precinct,office,district,candidate,party,election_day,absentee,total
Ottawa,"Georgetown Charter Township, Precinct 12",Straight Party,,Democratic,DEM,116,154,270
Ottawa,"Georgetown Charter Township, Precinct 12",Straight Party,,Republican,REP,549,276,825
Ottawa,"Georgetown Charter Township, Precinct 12",Straight Party,,Libertarian,LIB,1,0,1
Ottawa,"Georgetown Charter Township, Precinct 12",Straight Party,,U.S. Taxpayers,UST,0,1,1
Ottawa,"Georgetown Charter Township, Precinct 12",Straight Party,,Working Class,WC,1,0,1
Ottawa,"Georgetown Charter Township, Precinct 12",Straight Party,,Green,GRE,0,0,0
Ottawa,"Georgetown Charter Township, Precinct 12",Straight Party,,Natural Law,NAL,0,0,0
Ottawa,"Georgetown Charter Township, Precinct 12",Straight Party,,Cast Votes,,667,431,1098
Ottawa,"Georgetown Charter Township, Precinct 12",Straight Party,,Undervotes,,444,246,690
Ottawa,"Georgetown Charter Township, Precinct 12",Straight Party,,Overvotes,,0,0,0
Ottawa,"Georgetown Charter Township, Precinct 12",Straight Party,,Rejected,,0,0,0
Ottawa,"Georgetown Charter Township, Precinct 12",Straight Party,,Unresolved,,0,0,0
